,year,month,decimal,average,average_unc,trend,trend_unc
84,0.2622022120425379,0.31512784001981725,0.2635134036228309,0.3820478990445463,0.0020715779457179946,0.3661046687386303,0.000950602878879153
85,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.38345172416944284,0.0021043935521242742,0.36530538966720355,0.0009746794344808965
86,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.38532508972102825,0.0021037747159702138,0.36416841310285525,0.0009976534969617459
87,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.3877759769189717,0.002082652666584044,0.3628242878982729,0.0010195995946121856
88,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.39094993455814575,0.002049714862735429,0.3614960772000416,0.0010405827694133704
89,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.39411004849416614,0.002046677524401167,0.3603711085528772,0.0010606601717798214
90,0.26614532371118854,0.31512784001981725,0.2635134036228309,0.39565980377601406,0.0020748577595156303,0.3600116622982382,0.0010798823238359508
91,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.393162648273822,0.0020544525944793572,0.3600555505462548,0.00109829413182444
92,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.38642700786488426,0.0020513658503182345,0.3597931214182775,0.0011159357060332822
93,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.37878958783452826,0.0020513658503182345,0.35883239665460653,0.001132843031197762
94,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.37370417152140534,0.0020431542199909106,0.3575194552463259,0.0011490485194281398
95,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.37149230767857333,0.00199947909883216,0.35610927889977606,0.0011465528044243463
96,0.2622022120425379,0.31512784001981725,0.2635134036228309,0.3706940222094926,0.0020207259421636905,0.35421498681813846,0.0011435963011482678
97,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.37078727398104727,0.002045984662880135,0.35177488428391657,0.001140175425099138
98,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.3718193433296256,0.0020403340322023168,0.3494837051783461,0.0011362859821952103
99,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.37400635013610334,0.0020403340322023168,0.34770400187036477,0.001131923142267177
100,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.3773891760767753,0.0020349805486375864,0.34646058878800823,0.0011270814078849852
101,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.3807299561095325,0.0019901958772014453,0.345624462945802,0.001107398310689753
102,0.26614532371118854,0.31512784001981725,0.2635134036228309,0.38153280153328,0.00198833403185235,0.34468199917540737,0.0010865071031452972
