,year,month,monthly_anomaly,monthly_anomaly_unc,dt
259,1986.0833333333333,6.5,0.331,0.08322500000000002,1986.625
260,1986.1666666666667,6.5,0.32915000000000005,0.083675,1986.7083333333333
261,1986.25,6.5,0.33308333333333334,0.08296666666666666,1986.7916666666667
262,1986.3333333333333,6.5,0.3365083333333334,0.082925,1986.875
263,1986.4166666666667,6.5,0.3380666666666667,0.08273333333333334,1986.9583333333333
264,1986.5,6.5,0.33443333333333336,0.08246666666666667,1987.0416666666667
265,1986.5833333333333,6.5,0.34300833333333336,0.08264166666666668,1987.125
266,1986.6666666666667,6.5,0.34786666666666666,0.08265833333333333,1987.2083333333333
267,1986.75,6.5,0.3564916666666667,0.08248333333333333,1987.2916666666667
268,1986.8333333333333,6.5,0.3574083333333334,0.08304166666666667,1987.375
269,1986.9166666666667,6.5,0.359025,0.08315,1987.4583333333333
270,1987.0,6.5,0.36165833333333336,0.08300833333333332,1987.5416666666667
271,1987.0833333333333,6.5,0.3583,0.082925,1987.625
272,1987.1666666666667,6.5,0.3580583333333333,0.0831,1987.7083333333333
273,1987.25,6.5,0.354775,0.08353333333333332,1987.7916666666667
274,1987.3333333333333,6.5,0.3558833333333333,0.08468333333333332,1987.875
275,1987.4166666666667,6.5,0.3549583333333333,0.08436666666666666,1987.9583333333333
276,1987.5,6.5,0.35260833333333336,0.08484166666666666,1988.0416666666667
277,1987.5833333333333,6.5,0.35120000000000007,0.08551666666666667,1988.125
278,1987.6666666666667,6.5,0.35092500000000004,0.08559166666666666,1988.2083333333333
279,1987.75,6.5,0.3529333333333334,0.08587499999999999,1988.2916666666667
280,1987.8333333333333,6.5,0.35280833333333333,0.08591666666666666,1988.375
281,1987.9166666666667,6.5,0.350775,0.085725,1988.4583333333333
282,1988.0,6.5,0.3513333333333334,0.08502499999999999,1988.5416666666667
283,1988.0833333333333,6.5,0.35275833333333334,0.08488333333333334,1988.625
284,1988.1666666666667,6.5,0.3488416666666667,0.084725,1988.7083333333333
285,1988.25,6.5,0.34258333333333335,0.08445833333333333,1988.7916666666667
286,1988.3333333333333,6.5,0.3437833333333334,0.084225,1988.875
287,1988.4166666666667,6.5,0.33525000000000005,0.08448333333333333,1988.9583333333333
288,1988.5,6.5,0.336925,0.08420833333333334,1989.0416666666667
289,1988.5833333333333,6.5,0.3377833333333334,0.08414999999999999,1989.125
290,1988.6666666666667,6.5,0.33563333333333334,0.08436666666666666,1989.2083333333333
291,1988.75,6.5,0.33623333333333333,0.084375,1989.2916666666667
292,1988.8333333333333,6.5,0.34135000000000004,0.08366666666666665,1989.375
293,1988.9166666666667,6.5,0.3388166666666667,0.08378333333333332,1989.4583333333333
294,1989.0,6.5,0.34545833333333337,0.08334166666666666,1989.5416666666667
295,1989.0833333333333,6.5,0.3477,0.08345833333333334,1989.625
296,1989.1666666666667,6.5,0.34797500000000003,0.08315833333333332,1989.7083333333333
297,1989.25,6.5,0.3520416666666667,0.08316666666666665,1989.7916666666667
298,1989.3333333333333,6.5,0.35730000000000006,0.08301666666666667,1989.875
299,1989.4166666666667,6.5,0.3655083333333334,0.08300833333333334,1989.9583333333333
300,1989.5,6.5,0.373325,0.08260833333333334,1990.0416666666667
301,1989.5833333333333,6.5,0.37779999999999997,0.08222499999999999,1990.125
302,1989.6666666666667,6.5,0.39436666666666664,0.08231666666666666,1990.2083333333333
303,1989.75,6.5,0.39870833333333333,0.08234999999999999,1990.2916666666667
304,1989.8333333333333,6.5,0.40192500000000003,0.08234166666666667,1990.375
305,1989.9166666666667,6.5,0.4032,0.082125,1990.4583333333333
306,1990.0,6.5,0.4079333333333333,0.08194166666666668,1990.5416666666667
307,1990.0833333333333,6.5,0.417375,0.08149166666666667,1990.625
308,1990.1666666666667,6.5,0.42213333333333336,0.08125833333333334,1990.7083333333333
309,1990.25,6.5,0.42738333333333334,0.08079166666666666,1990.7916666666667
310,1990.3333333333333,6.5,0.433575,0.08070000000000001,1990.875
311,1990.4166666666667,6.5,0.4400833333333333,0.0804,1990.9583333333333
312,1990.5,6.5,0.4425166666666667,0.08003333333333333,1991.0416666666667
313,1990.5833333333333,6.5,0.4389416666666667,0.07999166666666667,1991.125
314,1990.6666666666667,6.5,0.4388166666666667,0.07997499999999999,1991.2083333333333
315,1990.75,6.5,0.43678333333333336,0.07981666666666666,1991.2916666666667
316,1990.8333333333333,6.5,0.43528333333333336,0.079975,1991.375
317,1990.9166666666667,6.5,0.4351166666666667,0.07961666666666667,1991.4583333333333
318,1991.0,6.5,0.43724999999999997,0.07904166666666666,1991.5416666666667
319,1991.0833333333333,6.5,0.44170000000000004,0.07898333333333334,1991.625
320,1991.1666666666667,6.5,0.4467166666666667,0.07896666666666666,1991.7083333333333
321,1991.25,6.5,0.450625,0.07864166666666667,1991.7916666666667
322,1991.3333333333333,6.5,0.451975,0.07831666666666666,1991.875
323,1991.4166666666667,6.5,0.45679166666666665,0.07800833333333333,1991.9583333333333
